REGION,TECHNOLOGY,VALUE
RE1,NE_DEMMINIGSL,100.0
RE1,NE_DEMMININGS,100.0
RE1,NE_DEMNGSAUT,100.0
RE1,NE_DEMNSEELC,100.0
RE1,NE_DEMRESBGSCKN_MID_RUR,15.0
RE1,NE_DEMRESELCAIR_PAR_HIG_RUR,20.0
RE1,NE_DEMRESELCAIR_PAR_HIG_URB,20.0
RE1,NE_DEMRESELCAIR_PAR_LOW_RUR,20.0
RE1,NE_DEMRESELCAIR_PAR_LOW_URB,20.0
RE1,NE_DEMRESELCAIR_PAR_MID_RUR,20.0
RE1,NE_DEMRESELCAIR_PAR_MID_URB,20.0
RE1,NE_DEMRESELCAIR_POR_HIG_RUR,6.0
RE1,NE_DEMRESELCAIR_POR_HIG_URB,6.0
RE1,NE_DEMRESELCAIR_POR_LOW_RUR,6.0
RE1,NE_DEMRESELCAIR_POR_LOW_URB,6.0
RE1,NE_DEMRESELCAIR_POR_MID_RUR,6.0
RE1,NE_DEMRESELCAIR_POR_MID_URB,6.0
RE1,NE_DEMRESELCAIR_SPL_HIG_RUR,12.0
RE1,NE_DEMRESELCAIR_SPL_HIG_URB,12.0
RE1,NE_DEMRESELCAIR_SPL_LOW_RUR,12.0
RE1,NE_DEMRESELCAIR_SPL_LOW_URB,12.0
RE1,NE_DEMRESELCAIR_SPL_MID_RUR,12.0
RE1,NE_DEMRESELCAIR_SPL_MID_URB,12.0
RE1,NE_DEMRESELCCKN_HIG_RUR,20.0
RE1,NE_DEMRESELCCKN_HIG_URB,20.0
RE1,NE_DEMRESELCCKN_LOW_RUR,20.0
RE1,NE_DEMRESELCCKN_LOW_URB,20.0
RE1,NE_DEMRESELCCKN_MID_RUR,20.0
RE1,NE_DEMRESELCCKN_MID_URB,20.0
RE1,NE_DEMRESELCFAN_HIG_RUR,8.0
RE1,NE_DEMRESELCFAN_HIG_URB,8.0
RE1,NE_DEMRESELCFAN_LOW_RUR,8.0
RE1,NE_DEMRESELCFAN_LOW_URB,8.0
RE1,NE_DEMRESELCFAN_MID_RUR,8.0
RE1,NE_DEMRESELCFAN_MID_URB,8.0
RE1,NE_DEMRESELCILU_HIG_RUR,7.0
RE1,NE_DEMRESELCILU_HIG_URB,7.0
RE1,NE_DEMRESELCILU_INC_RUR,7.0
RE1,NE_DEMRESELCILU_INC_URB,7.0
RE1,NE_DEMRESELCILU_LFC_RUR,7.0
RE1,NE_DEMRESELCILU_LFC_URB,7.0
RE1,NE_DEMRESELCILU_LOW_RUR,7.0
RE1,NE_DEMRESELCILU_LOW_URB,7.0
RE1,NE_DEMRESELCILU_MID_RUR,7.0
RE1,NE_DEMRESELCILU_MID_URB,7.0
RE1,NE_DEMRESELCOTH_HIG_RUR,5.0
RE1,NE_DEMRESELCOTH_HIG_URB,5.0
RE1,NE_DEMRESELCOTH_LOW_RUR,5.0
RE1,NE_DEMRESELCOTH_LOW_URB,5.0
RE1,NE_DEMRESELCOTH_MID_RUR,5.0
RE1,NE_DEMRESELCOTH_MID_URB,5.0
RE1,NE_DEMRESELCREF_HIG_RUR,15.0
RE1,NE_DEMRESELCREF_HIG_URB,15.0
RE1,NE_DEMRESELCREF_LOW_RUR,15.0
RE1,NE_DEMRESELCREF_LOW_URB,15.0
RE1,NE_DEMRESELCREF_MID_RUR,15.0
RE1,NE_DEMRESELCREF_MID_URB,15.0
RE1,NE_DEMRESELCTV_CRT_RUR,5.0
RE1,NE_DEMRESELCTV_CRT_URB,5.0
RE1,NE_DEMRESELCTV_HIG_RUR,5.0
RE1,NE_DEMRESELCTV_HIG_URB,5.0
RE1,NE_DEMRESELCTV_LOW_RUR,5.0
RE1,NE_DEMRESELCTV_LOW_URB,5.0
RE1,NE_DEMRESELCTV_MID_RUR,5.0
RE1,NE_DEMRESELCTV_MID_URB,5.0
RE1,NE_DEMRESELCWHT_DUC_HIG_RUR,3.0
RE1,NE_DEMRESELCWHT_DUC_HIG_URB,3.0
RE1,NE_DEMRESELCWHT_DUC_LOW_RUR,3.0
RE1,NE_DEMRESELCWHT_DUC_LOW_URB,3.0
RE1,NE_DEMRESELCWHT_DUC_MID_RUR,3.0
RE1,NE_DEMRESELCWHT_DUC_MID_URB,3.0
RE1,NE_DEMRESELCWHT_PAS_HIG_RUR,10.0
RE1,NE_DEMRESELCWHT_PAS_HIG_URB,10.0
RE1,NE_DEMRESELCWHT_PAS_LOW_RUR,10.0
RE1,NE_DEMRESELCWHT_PAS_LOW_URB,10.0
RE1,NE_DEMRESELCWHT_PAS_MID_RUR,10.0
RE1,NE_DEMRESELCWHT_PAS_MID_URB,10.0
RE1,NE_DEMRESELCWHT_TAN_HIG_RUR,10.0
RE1,NE_DEMRESELCWHT_TAN_HIG_URB,10.0
RE1,NE_DEMRESELCWHT_TAN_LOW_RUR,10.0
RE1,NE_DEMRESELCWHT_TAN_LOW_URB,10.0
RE1,NE_DEMRESELCWHT_TAN_MID_RUR,10.0
RE1,NE_DEMRESELCWHT_TAN_MID_URB,10.0
RE1,NE_DEMRESELCWSH_HIG_RUR,10.0
RE1,NE_DEMRESELCWSH_HIG_URB,10.0
RE1,NE_DEMRESELCWSH_LOW_RUR,10.0
RE1,NE_DEMRESELCWSH_LOW_URB,10.0
RE1,NE_DEMRESELCWSH_MID_RUR,10.0
RE1,NE_DEMRESELCWSH_MID_URB,10.0
RE1,NE_DEMRESLPGCKN_HIG_RUR,20.0
RE1,NE_DEMRESLPGCKN_HIG_URB,20.0
RE1,NE_DEMRESLPGCKN_LOW_RUR,20.0
RE1,NE_DEMRESLPGCKN_LOW_URB,20.0
RE1,NE_DEMRESLPGCKN_MID_RUR,20.0
RE1,NE_DEMRESLPGCKN_MID_URB,20.0
RE1,NE_DEMRESNGSCKN_HIG_RUR,20.0
RE1,NE_DEMRESNGSCKN_HIG_URB,20.0
RE1,NE_DEMRESNGSCKN_LOW_RUR,20.0
RE1,NE_DEMRESNGSCKN_LOW_URB,20.0
RE1,NE_DEMRESNGSCKN_MID_RUR,20.0
RE1,NE_DEMRESNGSCKN_MID_URB,20.0
RE1,NE_DEMRESNGSWHT_FOR_HIG_RUR,10.0
RE1,NE_DEMRESNGSWHT_FOR_HIG_URB,10.0
RE1,NE_DEMRESNGSWHT_FOR_LOW_RUR,10.0
RE1,NE_DEMRESNGSWHT_FOR_LOW_URB,10.0
RE1,NE_DEMRESNGSWHT_FOR_MID_RUR,10.0
RE1,NE_DEMRESNGSWHT_FOR_MID_URB,10.0
RE1,NE_DEMRESNGSWHT_NAT_HIG_RUR,10.0
RE1,NE_DEMRESNGSWHT_NAT_HIG_URB,10.0
RE1,NE_DEMRESNGSWHT_NAT_LOW_RUR,10.0
RE1,NE_DEMRESNGSWHT_NAT_LOW_URB,10.0
RE1,NE_DEMRESNGSWHT_NAT_MID_RUR,10.0
RE1,NE_DEMRESNGSWHT_NAT_MID_URB,10.0
RE1,NE_DEMRESWOOCKN_HIG_RUR,30.0
RE1,NE_DEMRESWOOCKN_HIG_URB,30.0
RE1,NE_DEMRESWOOCKN_LOW_RUR,20.0
RE1,NE_DEMRESWOOCKN_LOW_URB,20.0
RE1,NE_DEMRESWOOCKN_MID_RUR,20.0
RE1,NE_DEMRESWOOCKN_MID_URB,20.0
RE1,NE_DEMRES_MEDPVA_URB,100.0
RE1,NE_DEMTERBGSCKN_HIG,30.0
RE1,NE_DEMTERBGSCKN_LOW,30.0
RE1,NE_DEMTERBGSCKN_MID,30.0
RE1,NE_DEMTERELCACL_HIG,10.0
RE1,NE_DEMTERELCACL_LOW,10.0
RE1,NE_DEMTERELCACL_MID,10.0
RE1,NE_DEMTERELCAIR_CEN_HIG,20.0
RE1,NE_DEMTERELCAIR_CEN_LOW,20.0
RE1,NE_DEMTERELCAIR_CEN_MID,20.0
RE1,NE_DEMTERELCAIR_SPL_HIG,20.0
RE1,NE_DEMTERELCAIR_SPL_LOW,20.0
RE1,NE_DEMTERELCAIR_SPL_MID,20.0
RE1,NE_DEMTERELCCKN_HIG,30.0
RE1,NE_DEMTERELCCKN_LOW,30.0
RE1,NE_DEMTERELCCKN_MID,30.0
RE1,NE_DEMTERELCDATA,35.0
RE1,NE_DEMTERELCFAN_HIG,10.0
RE1,NE_DEMTERELCFAN_LOW,10.0
RE1,NE_DEMTERELCFAN_MID,10.0
RE1,NE_DEMTERELCILU_CIA,2.0
RE1,NE_DEMTERELCILU_HAL,2.0
RE1,NE_DEMTERELCILU_HIG,7.0
RE1,NE_DEMTERELCILU_LFC,2.0
RE1,NE_DEMTERELCILU_LOW,7.0
RE1,NE_DEMTERELCILU_MID,7.0
RE1,NE_DEMTERELCILU_VAP,2.0
RE1,NE_DEMTERELCMPW_HIG,20.0
RE1,NE_DEMTERELCMPW_LOW,20.0
RE1,NE_DEMTERELCMPW_MID,20.0
RE1,NE_DEMTERELCOTH_HIG,5.0
RE1,NE_DEMTERELCOTH_LOW,5.0
RE1,NE_DEMTERELCOTH_MID,5.0
RE1,NE_DEMTERELCREF_AUC_HIG,15.0
RE1,NE_DEMTERELCREF_AUC_LOW,15.0
RE1,NE_DEMTERELCREF_AUC_MID,15.0
RE1,NE_DEMTERELCREF_CEN_HIG,20.0
RE1,NE_DEMTERELCREF_CEN_LOW,20.0
RE1,NE_DEMTERELCREF_CEN_MID,20.0
RE1,NE_DEMTERLPGCKN_HIG,30.0
RE1,NE_DEMTERLPGCKN_LOW,30.0
RE1,NE_DEMTERLPGCKN_MID,30.0
RE1,NE_DEMTERNGSCKN_HIG,30.0
RE1,NE_DEMTERNGSCKN_LOW,30.0
RE1,NE_DEMTERNGSCKN_MID,30.0
RE1,NE_DEMTRADSLBOT,25.0
RE1,NE_DEMTRADSLBUS_ART,32.0
RE1,NE_DEMTRADSLBUS_BIA,32.0
RE1,NE_DEMTRADSLBUS_IMU,25.0
RE1,NE_DEMTRADSLBUS_URB,32.0
RE1,NE_DEMTRADSLFWD,20.0
RE1,NE_DEMTRADSLLDV,20.0
RE1,NE_DEMTRADSLMIC,25.0
RE1,NE_DEMTRADSLSTT,30.0
RE1,NE_DEMTRADSLTAX,20.0
RE1,NE_DEMTRADSLTCK_C2P,34.0
RE1,NE_DEMTRADSLTCK_CSG,34.0
RE1,NE_DEMTRAELCBOT,25.0
RE1,NE_DEMTRAELCBUS_ART,32.0
RE1,NE_DEMTRAELCBUS_BIA,32.0
RE1,NE_DEMTRAELCBUS_IMU,25.0
RE1,NE_DEMTRAELCBUS_URB,32.0
RE1,NE_DEMTRAELCFWD,20.0
RE1,NE_DEMTRAELCLDV,20.0
RE1,NE_DEMTRAELCMIC,25.0
RE1,NE_DEMTRAELCMOT,12.0
RE1,NE_DEMTRAELCSTT,30.0
RE1,NE_DEMTRAELCTAX,20.0
RE1,NE_DEMTRAELCTCK_C2P,34.0
RE1,NE_DEMTRAELCTCK_CSG,34.0
RE1,NE_DEMTRAGSLBOT,25.0
RE1,NE_DEMTRAGSLBUS_IMU,25.0
RE1,NE_DEMTRAGSLBUS_URB,32.0
RE1,NE_DEMTRAGSLFWD,20.0
RE1,NE_DEMTRAGSLLDV,20.0
RE1,NE_DEMTRAGSLMIC,25.0
RE1,NE_DEMTRAGSLMOT,12.0
RE1,NE_DEMTRAGSLSTT,30.0
RE1,NE_DEMTRAGSLTAX,20.0
RE1,NE_DEMTRAGSLTCK_C2P,34.0
RE1,NE_DEMTRAHDGBUS_IMU,25.0
RE1,NE_DEMTRAHDGBUS_URB,32.0
RE1,NE_DEMTRAHDGFWD,20.0
RE1,NE_DEMTRAHDGLDV,20.0
RE1,NE_DEMTRAHDGMIC,25.0
RE1,NE_DEMTRAHDGSTT,30.0
RE1,NE_DEMTRAHDGTAX,20.0
RE1,NE_DEMTRAHDGTCK_CSG,34.0
RE1,NE_DEMTRAHEVFWD,20.0
RE1,NE_DEMTRAHEVLDV,20.0
RE1,NE_DEMTRAJETAVI,35.0
RE1,NE_DEMTRAJETSAFAVI,35.0
RE1,NE_DEMTRANGSBUS_ART,32.0
RE1,NE_DEMTRANGSBUS_BIA,32.0
RE1,NE_DEMTRANGSBUS_IMU,25.0
RE1,NE_DEMTRANGSBUS_URB,32.0
RE1,NE_DEMTRANGSFWD,20.0
RE1,NE_DEMTRANGSLDV,20.0
RE1,NE_DEMTRANGSMIC,25.0
RE1,NE_DEMTRANGSSTT,30.0
RE1,NE_DEMTRANGSTAX,20.0
RE1,NE_DEMTRANGSTCK_C2P,34.0
RE1,NE_DEMTRANGSTCK_CSG,34.0
RE1,NE_DEMTRAPHEVFWD,20.0
RE1,NE_DEMTRAPHEVLDV,20.0
RE1,NE_DEMTRAPHEVTAX,20.0
RE1,NE_MINAFR,100.0
RE1,NE_MINBAG,100.0
RE1,NE_MINCOA,100.0
RE1,NE_MINNGS,100.0
RE1,NE_MINOIL_1LIV,100.0
RE1,NE_MINOIL_2MID,100.0
RE1,NE_MINOIL_3PES,100.0
RE1,NE_MINOPL,100.0
RE1,NE_MINSGC,100.0
RE1,NE_MINWAS,100.0
RE1,NE_MINWAS_ORG,100.0
RE1,NE_MINWOO,100.0
RE1,NE_PWRAFR,25.0
RE1,NE_PWRBGS,25.0
RE1,NE_PWRCOA,40.0
RE1,NE_PWRCOACCS,40.0
RE1,NE_PWRDIST,50.0
RE1,NE_PWRGEO,20.0
RE1,NE_PWRHYDDAM,60.0
RE1,NE_PWRHYDROR,60.0
RE1,NE_PWRNGSCCS,30.0
RE1,NE_PWRNGS_CC,30.0
RE1,NE_PWRNGS_CS,30.0
RE1,NE_PWRSOLRTP,25.0
RE1,NE_PWRSOLUGE,25.0
RE1,NE_PWRSOLUGE_BAT,25.0
RE1,NE_PWRSOLUPE,25.0
RE1,NE_PWRTRN,50.0
RE1,NE_PWRWAS,20.0
RE1,NE_TYDBDL,50.0
RE1,NE_TYDBET,50.0
RE1,NE_TYDDSL,50.0
RE1,NE_TYDGSL,50.0
RE1,NE_TYDJET,50.0
RE1,NE_TYDLPG,50.0
RE1,NE_TYDNGS,50.0
RE1,NE_UPSALK,10.0
RE1,NE_UPSBDB,50.0
RE1,NE_UPSBDL,40.0
RE1,NE_UPSBGB,50.0
RE1,NE_UPSBGS,20.0
RE1,NE_UPSBJS,40.0
RE1,NE_UPSBMET,20.0
RE1,NE_UPSBMETL,20.0
RE1,NE_UPSEVC,20.0
RE1,NE_UPSEV_FC,20.0
RE1,NE_UPSHDGRST,20.0
RE1,NE_UPSPEM,10.0
RE1,NE_UPSREF,40.0
RE1,NE_UPSSAF,40.0
RE1,NE_UPSSMR,25.0
RE1,NE_UPSSMRCCS,20.0
RE1,OR_BACKSTOP_AGFELC,1.0
RE1,OR_BACKSTOP_AGFHEA,1.0
RE1,OR_BACKSTOP_INDCLIM,1.0
RE1,OR_BACKSTOP_INDDHT,1.0
RE1,OR_BACKSTOP_INDIHT,1.0
RE1,OR_BACKSTOP_INDILU,1.0
RE1,OR_BACKSTOP_INDMPW,1.0
RE1,OR_BACKSTOP_INDOTH_COA,1.0
RE1,OR_BACKSTOP_INDOTH_ELC,1.0
RE1,OR_BACKSTOP_INDREF,1.0
RE1,OR_BACKSTOP_NSEELC,1.0
RE1,OR_BACKSTOP_RESCLIM_RUR,1.0
RE1,OR_BACKSTOP_RESCLIM_URB,1.0
RE1,OR_BACKSTOP_RESDHT_RUR,1.0
RE1,OR_BACKSTOP_RESDHT_URB,1.0
RE1,OR_BACKSTOP_RESILU_RUR,1.0
RE1,OR_BACKSTOP_RESILU_URB,1.0
RE1,OR_BACKSTOP_RESOTH_RUR,1.0
RE1,OR_BACKSTOP_RESOTH_URB,1.0
RE1,OR_BACKSTOP_RESREF_RUR,1.0
RE1,OR_BACKSTOP_RESREF_URB,1.0
RE1,OR_BACKSTOP_RESTV_RUR,1.0
RE1,OR_BACKSTOP_RESTV_URB,1.0
RE1,OR_BACKSTOP_RESWHT_RUR,1.0
RE1,OR_BACKSTOP_RESWHT_URB,1.0
RE1,OR_BACKSTOP_RESWSH_RUR,1.0
RE1,OR_BACKSTOP_RESWSH_URB,1.0
RE1,OR_BACKSTOP_TERCLIM_CEN,1.0
RE1,OR_BACKSTOP_TERCLIM_FAN,1.0
RE1,OR_BACKSTOP_TERCLIM_SPL,1.0
RE1,OR_BACKSTOP_TERDHT,1.0
RE1,OR_BACKSTOP_TERIHT,1.0
RE1,OR_BACKSTOP_TERILU,1.0
RE1,OR_BACKSTOP_TERMPW,1.0
RE1,OR_BACKSTOP_TEROTH,1.0
RE1,OR_BACKSTOP_TERREF_AUC,1.0
RE1,OR_BACKSTOP_TERREF_CEN,1.0
RE1,OR_BACKSTOP_TRAAVI,1.0
RE1,OR_BACKSTOP_TRABUS,1.0
RE1,OR_BACKSTOP_TRAFWD,1.0
RE1,OR_BACKSTOP_TRALDV,1.0
RE1,OR_BACKSTOP_TRAMAS,1.0
RE1,OR_BACKSTOP_TRAMET,1.0
RE1,OR_BACKSTOP_TRAMIC,1.0
RE1,OR_BACKSTOP_TRAMTC,1.0
RE1,OR_BACKSTOP_TRARVT,1.0
RE1,OR_BACKSTOP_TRASTT,1.0
RE1,OR_BACKSTOP_TRATAX,1.0
RE1,OR_BACKSTOP_TRATCK,1.0
RE1,OR_DEMAGFDSL,40.0
RE1,OR_DEMAGFELC,40.0
RE1,OR_DEMAGFGSL,40.0
RE1,OR_DEMAGFNGS,40.0
RE1,OR_DEMAGFWOO,40.0
RE1,OR_DEMCONSDSL,100.0
RE1,OR_DEMCONSELC,100.0
RE1,OR_DEMCONSGSL,100.0
RE1,OR_DEMCONSNGS,100.0
RE1,OR_DEMCOQDSL,100.0
RE1,OR_DEMCOQELC,100.0
RE1,OR_DEMCOQGSL,100.0
RE1,OR_DEMINDAUTBOI,100.0
RE1,OR_DEMINDAUTFUR,100.0
RE1,OR_DEMINDBAGBOI_HIG,20.0
RE1,OR_DEMINDBAGBOI_LOW,20.0
RE1,OR_DEMINDBAGBOI_MID,20.0
RE1,OR_DEMINDBAGFURCCS,20.0
RE1,OR_DEMINDBAGFUR_HIG,20.0
RE1,OR_DEMINDBAGFUR_LOW,20.0
RE1,OR_DEMINDBAGFUR_MID,20.0
RE1,OR_DEMINDBGSBOI_HIG,30.0
RE1,OR_DEMINDBGSBOI_LOW,30.0
RE1,OR_DEMINDBGSBOI_MID,30.0
RE1,OR_DEMINDBGSFUR_HIG,20.0
RE1,OR_DEMINDBGSFUR_LOW,20.0
RE1,OR_DEMINDBGSFUR_MID,20.0
RE1,OR_DEMINDCOABOI_HIG,30.0
RE1,OR_DEMINDCOABOI_LOW,30.0
RE1,OR_DEMINDCOABOI_MID,30.0
RE1,OR_DEMINDCOAFUR_HIG,35.0
RE1,OR_DEMINDCOAFUR_LOW,35.0
RE1,OR_DEMINDCOAFUR_MID,35.0
RE1,OR_DEMINDCOAOTH_LOW,100.0
RE1,OR_DEMINDDSLBOI_HIG,30.0
RE1,OR_DEMINDDSLBOI_LOW,30.0
RE1,OR_DEMINDDSLBOI_MID,30.0
RE1,OR_DEMINDDSLFUR_HIG,35.0
RE1,OR_DEMINDDSLFUR_LOW,35.0
RE1,OR_DEMINDDSLFUR_MID,35.0
RE1,OR_DEMINDELCAIR_HIG,20.0
RE1,OR_DEMINDELCAIR_LOW,20.0
RE1,OR_DEMINDELCAIR_MID,20.0
RE1,OR_DEMINDELCBOI_HIG,30.0
RE1,OR_DEMINDELCBOI_LOW,30.0
RE1,OR_DEMINDELCBOI_MID,30.0
RE1,OR_DEMINDELCFUR_HIG,35.0
RE1,OR_DEMINDELCFUR_LOW,35.0
RE1,OR_DEMINDELCFUR_MID,35.0
RE1,OR_DEMINDELCILU_HIG,7.0
RE1,OR_DEMINDELCILU_LOW,7.0
RE1,OR_DEMINDELCILU_MID,7.0
RE1,OR_DEMINDELCMPW_HIG,30.0
RE1,OR_DEMINDELCMPW_LOW,30.0
RE1,OR_DEMINDELCMPW_MID,30.0
RE1,OR_DEMINDELCOTH_HIG,5.0
RE1,OR_DEMINDELCOTH_LOW,5.0
RE1,OR_DEMINDELCOTH_MID,5.0
RE1,OR_DEMINDELCREF_HIG,20.0
RE1,OR_DEMINDELCREF_LOW,20.0
RE1,OR_DEMINDELCREF_MID,20.0
RE1,OR_DEMINDHDGBOI_HIG,30.0
RE1,OR_DEMINDHDGBOI_LOW,30.0
RE1,OR_DEMINDHDGFUR,40.0
RE1,OR_DEMINDLPGBOI_HIG,30.0
RE1,OR_DEMINDLPGBOI_LOW,30.0
RE1,OR_DEMINDLPGBOI_MID,30.0
RE1,OR_DEMINDLPGFUR_HIG,35.0
RE1,OR_DEMINDLPGFUR_LOW,35.0
RE1,OR_DEMINDLPGFUR_MID,35.0
RE1,OR_DEMINDNGSBOI_HIG,30.0
RE1,OR_DEMINDNGSBOI_LOW,30.0
RE1,OR_DEMINDNGSBOI_MID,30.0
RE1,OR_DEMINDNGSFURCSS,35.0
RE1,OR_DEMINDNGSFUR_HIG,35.0
RE1,OR_DEMINDNGSFUR_LOW,35.0
RE1,OR_DEMINDNGSFUR_MID,35.0
RE1,OR_DEMINDWASBOI_HIG,20.0
RE1,OR_DEMINDWASBOI_LOW,20.0
RE1,OR_DEMINDWASBOI_MID,20.0
RE1,OR_DEMINDWASFUR_HIG,30.0
RE1,OR_DEMINDWASFUR_LOW,30.0
RE1,OR_DEMINDWASFUR_MID,30.0
RE1,OR_DEMMINIDSL,100.0
RE1,OR_DEMMINIELC,100.0
RE1,OR_DEMMINIGSL,100.0
RE1,OR_DEMMININGS,100.0
RE1,OR_DEMNGSAUT,100.0
RE1,OR_DEMNSEELC,100.0
RE1,OR_DEMRESBGSCKN_MID_RUR,15.0
RE1,OR_DEMRESELCAIR_PAR_HIG_RUR,20.0
RE1,OR_DEMRESELCAIR_PAR_HIG_URB,20.0
RE1,OR_DEMRESELCAIR_PAR_LOW_RUR,20.0
RE1,OR_DEMRESELCAIR_PAR_LOW_URB,20.0
RE1,OR_DEMRESELCAIR_PAR_MID_RUR,20.0
RE1,OR_DEMRESELCAIR_PAR_MID_URB,20.0
RE1,OR_DEMRESELCAIR_POR_HIG_RUR,6.0
RE1,OR_DEMRESELCAIR_POR_HIG_URB,6.0
RE1,OR_DEMRESELCAIR_POR_LOW_RUR,6.0
RE1,OR_DEMRESELCAIR_POR_LOW_URB,6.0
RE1,OR_DEMRESELCAIR_POR_MID_RUR,6.0
RE1,OR_DEMRESELCAIR_POR_MID_URB,6.0
RE1,OR_DEMRESELCAIR_SPL_HIG_RUR,12.0
RE1,OR_DEMRESELCAIR_SPL_HIG_URB,12.0
RE1,OR_DEMRESELCAIR_SPL_LOW_RUR,12.0
RE1,OR_DEMRESELCAIR_SPL_LOW_URB,12.0
RE1,OR_DEMRESELCAIR_SPL_MID_RUR,12.0
RE1,OR_DEMRESELCAIR_SPL_MID_URB,12.0
RE1,OR_DEMRESELCCKN_HIG_RUR,20.0
RE1,OR_DEMRESELCCKN_HIG_URB,20.0
RE1,OR_DEMRESELCCKN_LOW_RUR,20.0
RE1,OR_DEMRESELCCKN_LOW_URB,20.0
RE1,OR_DEMRESELCCKN_MID_RUR,20.0
RE1,OR_DEMRESELCCKN_MID_URB,20.0
RE1,OR_DEMRESELCFAN_HIG_RUR,8.0
RE1,OR_DEMRESELCFAN_HIG_URB,8.0
RE1,OR_DEMRESELCFAN_LOW_RUR,8.0
RE1,OR_DEMRESELCFAN_LOW_URB,8.0
RE1,OR_DEMRESELCFAN_MID_RUR,8.0
RE1,OR_DEMRESELCFAN_MID_URB,8.0
RE1,OR_DEMRESELCILU_HIG_RUR,7.0
RE1,OR_DEMRESELCILU_HIG_URB,7.0
RE1,OR_DEMRESELCILU_INC_RUR,7.0
RE1,OR_DEMRESELCILU_INC_URB,7.0
RE1,OR_DEMRESELCILU_LFC_RUR,7.0
RE1,OR_DEMRESELCILU_LFC_URB,7.0
RE1,OR_DEMRESELCILU_LOW_RUR,7.0
RE1,OR_DEMRESELCILU_LOW_URB,7.0
RE1,OR_DEMRESELCILU_MID_RUR,7.0
RE1,OR_DEMRESELCILU_MID_URB,7.0
RE1,OR_DEMRESELCOTH_HIG_RUR,5.0
RE1,OR_DEMRESELCOTH_HIG_URB,5.0
RE1,OR_DEMRESELCOTH_LOW_RUR,5.0
RE1,OR_DEMRESELCOTH_LOW_URB,5.0
RE1,OR_DEMRESELCOTH_MID_RUR,5.0
RE1,OR_DEMRESELCOTH_MID_URB,5.0
RE1,OR_DEMRESELCREF_HIG_RUR,15.0
RE1,OR_DEMRESELCREF_HIG_URB,15.0
RE1,OR_DEMRESELCREF_LOW_RUR,15.0
RE1,OR_DEMRESELCREF_LOW_URB,15.0
RE1,OR_DEMRESELCREF_MID_RUR,15.0
RE1,OR_DEMRESELCREF_MID_URB,15.0
RE1,OR_DEMRESELCTV_CRT_RUR,5.0
RE1,OR_DEMRESELCTV_CRT_URB,5.0
RE1,OR_DEMRESELCTV_HIG_RUR,5.0
RE1,OR_DEMRESELCTV_HIG_URB,5.0
RE1,OR_DEMRESELCTV_LOW_RUR,5.0
RE1,OR_DEMRESELCTV_LOW_URB,5.0
RE1,OR_DEMRESELCTV_MID_RUR,5.0
RE1,OR_DEMRESELCTV_MID_URB,5.0
RE1,OR_DEMRESELCWHT_DUC_HIG_RUR,3.0
RE1,OR_DEMRESELCWHT_DUC_HIG_URB,3.0
RE1,OR_DEMRESELCWHT_DUC_LOW_RUR,3.0
RE1,OR_DEMRESELCWHT_DUC_LOW_URB,3.0
RE1,OR_DEMRESELCWHT_DUC_MID_RUR,3.0
RE1,OR_DEMRESELCWHT_DUC_MID_URB,3.0
RE1,OR_DEMRESELCWHT_PAS_HIG_RUR,10.0
RE1,OR_DEMRESELCWHT_PAS_HIG_URB,10.0
RE1,OR_DEMRESELCWHT_PAS_LOW_RUR,10.0
RE1,OR_DEMRESELCWHT_PAS_LOW_URB,10.0
RE1,OR_DEMRESELCWHT_PAS_MID_RUR,10.0
RE1,OR_DEMRESELCWHT_PAS_MID_URB,10.0
RE1,OR_DEMRESELCWHT_TAN_HIG_RUR,10.0
RE1,OR_DEMRESELCWHT_TAN_HIG_URB,10.0
RE1,OR_DEMRESELCWHT_TAN_LOW_RUR,10.0
RE1,OR_DEMRESELCWHT_TAN_LOW_URB,10.0
RE1,OR_DEMRESELCWHT_TAN_MID_RUR,10.0
RE1,OR_DEMRESELCWHT_TAN_MID_URB,10.0
RE1,OR_DEMRESELCWSH_HIG_RUR,10.0
RE1,OR_DEMRESELCWSH_HIG_URB,10.0
RE1,OR_DEMRESELCWSH_LOW_RUR,10.0
RE1,OR_DEMRESELCWSH_LOW_URB,10.0
RE1,OR_DEMRESELCWSH_MID_RUR,10.0
RE1,OR_DEMRESELCWSH_MID_URB,10.0
RE1,OR_DEMRESLPGCKN_HIG_RUR,20.0
RE1,OR_DEMRESLPGCKN_HIG_URB,20.0
RE1,OR_DEMRESLPGCKN_LOW_RUR,20.0
RE1,OR_DEMRESLPGCKN_LOW_URB,20.0
RE1,OR_DEMRESLPGCKN_MID_RUR,20.0
RE1,OR_DEMRESLPGCKN_MID_URB,20.0
RE1,OR_DEMRESNGSCKN_HIG_RUR,20.0
RE1,OR_DEMRESNGSCKN_HIG_URB,20.0
RE1,OR_DEMRESNGSCKN_LOW_RUR,20.0
RE1,OR_DEMRESNGSCKN_LOW_URB,20.0
RE1,OR_DEMRESNGSCKN_MID_RUR,20.0
RE1,OR_DEMRESNGSCKN_MID_URB,20.0
RE1,OR_DEMRESNGSWHT_FOR_HIG_RUR,10.0
RE1,OR_DEMRESNGSWHT_FOR_HIG_URB,10.0
RE1,OR_DEMRESNGSWHT_FOR_LOW_RUR,10.0
RE1,OR_DEMRESNGSWHT_FOR_LOW_URB,10.0
RE1,OR_DEMRESNGSWHT_FOR_MID_RUR,10.0
